schema_version,experiment,seed,source,target,condition_type,compromise_fraction,compromised_node_count,total_node_count,edge_count,route_count,fractal_id,pre_reset_epochs,pre_alarm_path_count,post_candidate_count,policy,path_count,post_reset_path_distance_from_pre_alarm,continuity_retention_vs_lemonade,state_break_distance,state_continuity_score,lane_collapse_rate,path_overlap,unique_path_ratio,clean_path_ratio,path_compromise_rate,mean_compromised_nodes_per_path,mean_node_score_risk_per_path,mean_raw_node_score_per_path,healthy_node_ratio,mean_degradation_risk_per_path,delta,success_continuity_retention,success_node_score_risk_reduced,success_degradation_risk_reduced,success_candidate
1.2.0,local-degradation-aware-lemonade-reselection,run-002,n32,n7,targeted,0.2,20,100,250,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9092843975196917,1.0257103427415544,0.5052083333333334,0.49479166666666663,0.0,0.08293460925039872,1.0,0.0,1.0,5.666666666666667,0.2429330065359477,0.6727272727272727,0.42424242424242425,0.42591649815240906,0.8,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,run-002,n32,n7,behavioral,0.2,0,100,250,3,36,5,3,12,lemonade_reset,3,0.8864923747276688,1.0,0.48828125,0.51171875,0.0,0.10025062656641603,1.0,1.0,0.0,0.0,0.2509191176470588,0.7290322580645162,0.41935483870967744,0.42835272379000383,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,run-002,n32,n7,behavioral,0.2,0,100,250,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9092843975196917,1.0257103427415544,0.51953125,0.48046875,0.0,0.05263157894736842,1.0,1.0,0.0,0.0,0.23622004357298476,0.719047619047619,0.4126984126984127,0.4255034462676399,0.9,True,True,True,False
1.2.0,local-degradation-aware-lemonade-reselection,run-002,n32,n7,behavioral,0.2,0,100,250,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9193061840120663,1.037015331682326,0.5078125,0.4921875,0.0,0.06539074960127592,1.0,1.0,0.0,0.0,0.25625000000000003,0.8245283018867925,0.33962264150943394,0.42694693775883824,0.9,True,False,True,False
1.2.0,local-degradation-aware-lemonade-reselection,run-002,n32,n7,behavioral,0.2,0,100,250,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9338997821350762,1.053477512902433,0.4986979166666667,0.5013020833333333,0.0,0.1738437001594896,1.0,1.0,0.0,0.0,0.23112745098039214,0.7181818181818181,0.42424242424242425,0.4356310718896435,0.85,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,run-002,n32,n7,behavioral,0.2,0,100,250,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9092843975196917,1.0257103427415544,0.5052083333333334,0.49479166666666663,0.0,0.08293460925039872,1.0,1.0,0.0,0.0,0.2429330065359477,0.6727272727272727,0.42424242424242425,0.42591649815240906,0.8,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,run-003,n2,n53,random,0.2,20,100,251,3,36,5,3,12,lemonade_reset,3,0.9119808067176489,1.0,0.515625,0.484375,0.0,0.08928571428571429,1.0,0.0,1.0,3.0,0.1779882154882155,0.628,0.58,0.3684825858160869,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,run-003,n2,n53,random,0.2,20,100,251,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9119808067176489,1.0,0.51171875,0.48828125,0.0,0.08928571428571429,1.0,0.0,1.0,3.0,0.1779882154882155,0.628,0.58,0.3684825858160869,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,run-003,n2,n53,random,0.2,20,100,251,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9285714285714285,1.0181918541833042,0.484375,0.515625,0.0,0.08928571428571429,1.0,0.3333333333333333,0.6666666666666666,1.0,0.1796296296296296,1.0243243243243243,0.5135135135135135,0.3772462307659831,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,run-003,n2,n53,random,0.2,20,100,251,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9099616858237548,0.99778600505732,0.4739583333333333,0.5260416666666667,0.0,0.041666666666666664,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.1760311447811448,0.8538461538461538,0.5641025641025641,0.3680891633855344,0.85,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,run-003,n2,n53,random,0.2,20,100,251,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9047864759939063,0.9921113134500756,0.49609375,0.50390625,0.0,0.11868686868686867,1.0,0.0,1.0,3.6666666666666665,0.1719162781662782,0.4931034482758621,0.603448275862069,0.41428571562495936,0.8,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,run-003,n2,n53,targeted,0.2,20,100,251,3,36,5,3,12,lemonade_reset,3,0.9119808067176489,1.0,0.515625,0.484375,0.0,0.08928571428571429,1.0,0.0,1.0,5.333333333333333,0.1779882154882155,0.628,0.58,0.3684825858160869,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,run-003,n2,n53,targeted,0.2,20,100,251,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9119808067176489,1.0,0.51171875,0.48828125,0.0,0.08928571428571429,1.0,0.0,1.0,5.333333333333333,0.1779882154882155,0.628,0.58,0.3684825858160869,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,run-003,n2,n53,targeted,0.2,20,100,251,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9285714285714285,1.0181918541833042,0.484375,0.515625,0.0,0.08928571428571429,1.0,0.0,1.0,3.6666666666666665,0.1796296296296296,1.0243243243243243,0.5135135135135135,0.3772462307659831,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,run-003,n2,n53,targeted,0.2,20,100,251,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9099616858237548,0.99778600505732,0.4739583333333333,0.5260416666666667,0.0,0.041666666666666664,1.0,0.0,1.0,4.0,0.1760311447811448,0.8538461538461538,0.5641025641025641,0.3680891633855344,0.85,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,run-003,n2,n53,targeted,0.2,20,100,251,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9047864759939063,0.9921113134500756,0.49609375,0.50390625,0.0,0.11868686868686867,1.0,0.0,1.0,5.0,0.1719162781662782,0.4931034482758621,0.603448275862069,0.41428571562495936,0.8,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,run-003,n2,n53,behavioral,0.2,0,100,251,3,36,5,3,12,lemonade_reset,3,0.9119808067176489,1.0,0.515625,0.484375,0.0,0.08928571428571429,1.0,1.0,0.0,0.0,0.1779882154882155,0.628,0.58,0.3684825858160869,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,run-003,n2,n53,behavioral,0.2,0,100,251,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9119808067176489,1.0,0.51171875,0.48828125,0.0,0.08928571428571429,1.0,1.0,0.0,0.0,0.1779882154882155,0.628,0.58,0.3684825858160869,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,run-003,n2,n53,behavioral,0.2,0,100,251,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9285714285714285,1.0181918541833042,0.484375,0.515625,0.0,0.08928571428571429,1.0,1.0,0.0,0.0,0.1796296296296296,1.0243243243243243,0.5135135135135135,0.3772462307659831,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,run-003,n2,n53,behavioral,0.2,0,100,251,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9099616858237548,0.99778600505732,0.4739583333333333,0.5260416666666667,0.0,0.041666666666666664,1.0,1.0,0.0,0.0,0.1760311447811448,0.8538461538461538,0.5641025641025641,0.3680891633855344,0.85,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,run-003,n2,n53,behavioral,0.2,0,100,251,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9047864759939063,0.9921113134500756,0.49609375,0.50390625,0.0,0.11868686868686867,1.0,1.0,0.0,0.0,0.1719162781662782,0.4931034482758621,0.603448275862069,0.41428571562495936,0.8,True,True,False,False
