schema_version,experiment,seed,condition,compromise_fraction,node_count,known_logical_edge_count,compromised_node_count,hop_budget,policy,magnet_strength,source_relay,hop_count,path_len,transport_attempts,transport_failures,transport_success,loop_detected,compromised_relays,clean_path,path_compromise_rate,voxmesh_knows_reticulum_identity,reticulum_knows_whisper_payload,reticulum_graph_visible
1.3.0,sol-link-magnetic-logical-routing,pilot-009,random,0.2,100,458,20,12,sol_link_magnetic_hop_by_hop,0.0,n12,3,4,4,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-009,random,0.2,100,458,20,12,sol_link_magnetic_hop_by_hop,1.0,n12,6,7,7,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-009,random,0.2,100,458,20,12,sol_link_magnetic_hop_by_hop,2.0,n12,12,13,12,0,True,True,6,False,0.46153846153846156,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-009,random,0.2,100,458,20,12,sol_link_magnetic_hop_by_hop,4.0,n12,6,7,7,1,False,False,1,False,0.14285714285714285,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-009,random,0.2,100,458,20,12,sol_link_magnetic_hop_by_hop,8.0,n12,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-009,targeted,0.2,100,458,20,12,sol_link_magnetic_hop_by_hop,0.0,n12,3,4,4,1,False,False,4,False,1.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-009,targeted,0.2,100,458,20,12,sol_link_magnetic_hop_by_hop,1.0,n12,6,7,7,1,False,False,3,False,0.42857142857142855,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-009,targeted,0.2,100,458,20,12,sol_link_magnetic_hop_by_hop,2.0,n12,12,13,12,0,True,True,4,False,0.3076923076923077,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-009,targeted,0.2,100,458,20,12,sol_link_magnetic_hop_by_hop,4.0,n12,6,7,7,1,False,False,4,False,0.5714285714285714,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-009,targeted,0.2,100,458,20,12,sol_link_magnetic_hop_by_hop,8.0,n12,0,1,1,1,False,False,1,False,1.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-009,behavioral,0.2,100,458,0,12,sol_link_magnetic_hop_by_hop,0.0,n12,2,3,3,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-009,behavioral,0.2,100,458,0,12,sol_link_magnetic_hop_by_hop,1.0,n12,10,11,11,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-009,behavioral,0.2,100,458,0,12,sol_link_magnetic_hop_by_hop,2.0,n12,3,4,4,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-009,behavioral,0.2,100,458,0,12,sol_link_magnetic_hop_by_hop,4.0,n12,3,4,4,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-009,behavioral,0.2,100,458,0,12,sol_link_magnetic_hop_by_hop,8.0,n12,10,11,11,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-010,random,0.2,100,490,20,12,sol_link_magnetic_hop_by_hop,0.0,n69,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-010,random,0.2,100,490,20,12,sol_link_magnetic_hop_by_hop,1.0,n69,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-010,random,0.2,100,490,20,12,sol_link_magnetic_hop_by_hop,2.0,n69,4,5,5,1,False,False,1,False,0.2,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-010,random,0.2,100,490,20,12,sol_link_magnetic_hop_by_hop,4.0,n69,10,11,11,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-010,random,0.2,100,490,20,12,sol_link_magnetic_hop_by_hop,8.0,n69,4,5,5,1,False,True,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-010,targeted,0.2,100,490,20,12,sol_link_magnetic_hop_by_hop,0.0,n69,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-010,targeted,0.2,100,490,20,12,sol_link_magnetic_hop_by_hop,1.0,n69,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-010,targeted,0.2,100,490,20,12,sol_link_magnetic_hop_by_hop,2.0,n69,4,5,5,1,False,False,1,False,0.2,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-010,targeted,0.2,100,490,20,12,sol_link_magnetic_hop_by_hop,4.0,n69,10,11,11,1,False,False,6,False,0.5454545454545454,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-010,targeted,0.2,100,490,20,12,sol_link_magnetic_hop_by_hop,8.0,n69,4,5,5,1,False,True,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-010,behavioral,0.2,100,490,0,12,sol_link_magnetic_hop_by_hop,0.0,n69,6,7,7,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-010,behavioral,0.2,100,490,0,12,sol_link_magnetic_hop_by_hop,1.0,n69,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-010,behavioral,0.2,100,490,0,12,sol_link_magnetic_hop_by_hop,2.0,n69,5,6,6,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-010,behavioral,0.2,100,490,0,12,sol_link_magnetic_hop_by_hop,4.0,n69,2,3,3,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-010,behavioral,0.2,100,490,0,12,sol_link_magnetic_hop_by_hop,8.0,n69,12,13,12,0,True,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-011,random,0.2,100,486,20,12,sol_link_magnetic_hop_by_hop,0.0,n4,12,13,12,0,True,False,2,False,0.15384615384615385,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-011,random,0.2,100,486,20,12,sol_link_magnetic_hop_by_hop,1.0,n4,10,11,11,1,False,False,1,False,0.09090909090909091,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-011,random,0.2,100,486,20,12,sol_link_magnetic_hop_by_hop,2.0,n4,8,9,9,1,False,False,2,False,0.2222222222222222,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-011,random,0.2,100,486,20,12,sol_link_magnetic_hop_by_hop,4.0,n4,5,6,6,1,False,False,1,False,0.16666666666666666,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-011,random,0.2,100,486,20,12,sol_link_magnetic_hop_by_hop,8.0,n4,9,10,10,1,False,False,3,False,0.3,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-011,targeted,0.2,100,486,20,12,sol_link_magnetic_hop_by_hop,0.0,n4,12,13,12,0,True,False,2,False,0.15384615384615385,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-011,targeted,0.2,100,486,20,12,sol_link_magnetic_hop_by_hop,1.0,n4,10,11,11,1,False,False,2,False,0.18181818181818182,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-011,targeted,0.2,100,486,20,12,sol_link_magnetic_hop_by_hop,2.0,n4,8,9,9,1,False,False,5,False,0.5555555555555556,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-011,targeted,0.2,100,486,20,12,sol_link_magnetic_hop_by_hop,4.0,n4,5,6,6,1,False,False,2,False,0.3333333333333333,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-011,targeted,0.2,100,486,20,12,sol_link_magnetic_hop_by_hop,8.0,n4,9,10,10,1,False,False,1,False,0.1,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-011,behavioral,0.2,100,486,0,12,sol_link_magnetic_hop_by_hop,0.0,n4,7,8,8,1,False,True,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-011,behavioral,0.2,100,486,0,12,sol_link_magnetic_hop_by_hop,1.0,n4,5,6,6,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-011,behavioral,0.2,100,486,0,12,sol_link_magnetic_hop_by_hop,2.0,n4,8,9,9,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-011,behavioral,0.2,100,486,0,12,sol_link_magnetic_hop_by_hop,4.0,n4,4,5,5,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-011,behavioral,0.2,100,486,0,12,sol_link_magnetic_hop_by_hop,8.0,n4,12,13,12,0,True,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-012,random,0.2,100,524,20,12,sol_link_magnetic_hop_by_hop,0.0,n14,2,3,3,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-012,random,0.2,100,524,20,12,sol_link_magnetic_hop_by_hop,1.0,n14,7,8,8,1,False,False,1,False,0.125,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-012,random,0.2,100,524,20,12,sol_link_magnetic_hop_by_hop,2.0,n14,9,10,10,1,False,False,2,False,0.2,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-012,random,0.2,100,524,20,12,sol_link_magnetic_hop_by_hop,4.0,n14,1,2,2,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-012,random,0.2,100,524,20,12,sol_link_magnetic_hop_by_hop,8.0,n14,8,9,9,1,False,False,1,False,0.1111111111111111,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-012,targeted,0.2,100,524,20,12,sol_link_magnetic_hop_by_hop,0.0,n14,2,3,3,1,False,False,1,False,0.3333333333333333,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-012,targeted,0.2,100,524,20,12,sol_link_magnetic_hop_by_hop,1.0,n14,7,8,8,1,False,False,3,False,0.375,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-012,targeted,0.2,100,524,20,12,sol_link_magnetic_hop_by_hop,2.0,n14,9,10,10,1,False,False,5,False,0.5,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-012,targeted,0.2,100,524,20,12,sol_link_magnetic_hop_by_hop,4.0,n14,1,2,2,1,False,False,1,False,0.5,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-012,targeted,0.2,100,524,20,12,sol_link_magnetic_hop_by_hop,8.0,n14,8,9,9,1,False,False,2,False,0.2222222222222222,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-012,behavioral,0.2,100,524,0,12,sol_link_magnetic_hop_by_hop,0.0,n14,6,7,7,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-012,behavioral,0.2,100,524,0,12,sol_link_magnetic_hop_by_hop,1.0,n14,12,13,12,0,True,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-012,behavioral,0.2,100,524,0,12,sol_link_magnetic_hop_by_hop,2.0,n14,1,2,2,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-012,behavioral,0.2,100,524,0,12,sol_link_magnetic_hop_by_hop,4.0,n14,12,13,12,0,True,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-012,behavioral,0.2,100,524,0,12,sol_link_magnetic_hop_by_hop,8.0,n14,3,4,4,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-013,random,0.2,100,488,20,12,sol_link_magnetic_hop_by_hop,0.0,n63,8,9,9,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-013,random,0.2,100,488,20,12,sol_link_magnetic_hop_by_hop,1.0,n63,6,7,7,1,False,False,1,False,0.14285714285714285,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-013,random,0.2,100,488,20,12,sol_link_magnetic_hop_by_hop,2.0,n63,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-013,random,0.2,100,488,20,12,sol_link_magnetic_hop_by_hop,4.0,n63,3,4,4,1,False,False,1,False,0.25,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-013,random,0.2,100,488,20,12,sol_link_magnetic_hop_by_hop,8.0,n63,3,4,4,1,False,False,1,False,0.25,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-013,targeted,0.2,100,488,20,12,sol_link_magnetic_hop_by_hop,0.0,n63,8,9,9,1,False,False,2,False,0.2222222222222222,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-013,targeted,0.2,100,488,20,12,sol_link_magnetic_hop_by_hop,1.0,n63,6,7,7,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-013,targeted,0.2,100,488,20,12,sol_link_magnetic_hop_by_hop,2.0,n63,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-013,targeted,0.2,100,488,20,12,sol_link_magnetic_hop_by_hop,4.0,n63,3,4,4,1,False,False,3,False,0.75,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-013,targeted,0.2,100,488,20,12,sol_link_magnetic_hop_by_hop,8.0,n63,3,4,4,1,False,False,1,False,0.25,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-013,behavioral,0.2,100,488,0,12,sol_link_magnetic_hop_by_hop,0.0,n63,1,2,2,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-013,behavioral,0.2,100,488,0,12,sol_link_magnetic_hop_by_hop,1.0,n63,6,7,7,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-013,behavioral,0.2,100,488,0,12,sol_link_magnetic_hop_by_hop,2.0,n63,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-013,behavioral,0.2,100,488,0,12,sol_link_magnetic_hop_by_hop,4.0,n63,3,4,4,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-013,behavioral,0.2,100,488,0,12,sol_link_magnetic_hop_by_hop,8.0,n63,12,13,12,0,True,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-014,random,0.2,100,576,20,12,sol_link_magnetic_hop_by_hop,0.0,n31,5,6,6,1,False,False,2,False,0.3333333333333333,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-014,random,0.2,100,576,20,12,sol_link_magnetic_hop_by_hop,1.0,n31,2,3,3,1,False,False,1,False,0.3333333333333333,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-014,random,0.2,100,576,20,12,sol_link_magnetic_hop_by_hop,2.0,n31,6,7,7,1,False,False,2,False,0.2857142857142857,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-014,random,0.2,100,576,20,12,sol_link_magnetic_hop_by_hop,4.0,n31,1,2,2,1,False,False,1,False,0.5,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-014,random,0.2,100,576,20,12,sol_link_magnetic_hop_by_hop,8.0,n31,3,4,4,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-014,targeted,0.2,100,576,20,12,sol_link_magnetic_hop_by_hop,0.0,n31,5,6,6,1,False,False,2,False,0.3333333333333333,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-014,targeted,0.2,100,576,20,12,sol_link_magnetic_hop_by_hop,1.0,n31,2,3,3,1,False,False,2,False,0.6666666666666666,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-014,targeted,0.2,100,576,20,12,sol_link_magnetic_hop_by_hop,2.0,n31,6,7,7,1,False,False,3,False,0.42857142857142855,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-014,targeted,0.2,100,576,20,12,sol_link_magnetic_hop_by_hop,4.0,n31,1,2,2,1,False,False,1,False,0.5,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-014,targeted,0.2,100,576,20,12,sol_link_magnetic_hop_by_hop,8.0,n31,3,4,4,1,False,False,1,False,0.25,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-014,behavioral,0.2,100,576,0,12,sol_link_magnetic_hop_by_hop,0.0,n31,4,5,5,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-014,behavioral,0.2,100,576,0,12,sol_link_magnetic_hop_by_hop,1.0,n31,9,10,10,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-014,behavioral,0.2,100,576,0,12,sol_link_magnetic_hop_by_hop,2.0,n31,1,2,2,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-014,behavioral,0.2,100,576,0,12,sol_link_magnetic_hop_by_hop,4.0,n31,8,9,9,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-014,behavioral,0.2,100,576,0,12,sol_link_magnetic_hop_by_hop,8.0,n31,4,5,5,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-015,random,0.2,100,484,20,12,sol_link_magnetic_hop_by_hop,0.0,n32,3,4,4,1,False,False,1,False,0.25,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-015,random,0.2,100,484,20,12,sol_link_magnetic_hop_by_hop,1.0,n32,4,5,5,1,False,False,3,False,0.6,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-015,random,0.2,100,484,20,12,sol_link_magnetic_hop_by_hop,2.0,n32,2,3,3,1,False,False,1,False,0.3333333333333333,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-015,random,0.2,100,484,20,12,sol_link_magnetic_hop_by_hop,4.0,n32,10,11,11,1,False,False,2,False,0.18181818181818182,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-015,random,0.2,100,484,20,12,sol_link_magnetic_hop_by_hop,8.0,n32,7,8,8,1,False,False,3,False,0.375,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-015,targeted,0.2,100,484,20,12,sol_link_magnetic_hop_by_hop,0.0,n32,3,4,4,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-015,targeted,0.2,100,484,20,12,sol_link_magnetic_hop_by_hop,1.0,n32,4,5,5,1,False,False,3,False,0.6,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-015,targeted,0.2,100,484,20,12,sol_link_magnetic_hop_by_hop,2.0,n32,2,3,3,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-015,targeted,0.2,100,484,20,12,sol_link_magnetic_hop_by_hop,4.0,n32,10,11,11,1,False,False,4,False,0.36363636363636365,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-015,targeted,0.2,100,484,20,12,sol_link_magnetic_hop_by_hop,8.0,n32,7,8,8,1,False,False,3,False,0.375,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-015,behavioral,0.2,100,484,0,12,sol_link_magnetic_hop_by_hop,0.0,n32,4,5,5,1,False,True,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-015,behavioral,0.2,100,484,0,12,sol_link_magnetic_hop_by_hop,1.0,n32,11,12,12,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-015,behavioral,0.2,100,484,0,12,sol_link_magnetic_hop_by_hop,2.0,n32,2,3,3,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-015,behavioral,0.2,100,484,0,12,sol_link_magnetic_hop_by_hop,4.0,n32,6,7,7,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-015,behavioral,0.2,100,484,0,12,sol_link_magnetic_hop_by_hop,8.0,n32,1,2,2,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-016,random,0.2,100,488,20,12,sol_link_magnetic_hop_by_hop,0.0,n3,2,3,3,1,False,False,2,False,0.6666666666666666,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-016,random,0.2,100,488,20,12,sol_link_magnetic_hop_by_hop,1.0,n3,3,4,4,1,False,False,1,False,0.25,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-016,random,0.2,100,488,20,12,sol_link_magnetic_hop_by_hop,2.0,n3,1,2,2,1,False,False,2,False,1.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-016,random,0.2,100,488,20,12,sol_link_magnetic_hop_by_hop,4.0,n3,5,6,6,1,False,False,2,False,0.3333333333333333,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-016,random,0.2,100,488,20,12,sol_link_magnetic_hop_by_hop,8.0,n3,2,3,3,1,False,False,1,False,0.3333333333333333,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-016,targeted,0.2,100,488,20,12,sol_link_magnetic_hop_by_hop,0.0,n3,2,3,3,1,False,False,1,False,0.3333333333333333,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-016,targeted,0.2,100,488,20,12,sol_link_magnetic_hop_by_hop,1.0,n3,3,4,4,1,False,False,1,False,0.25,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-016,targeted,0.2,100,488,20,12,sol_link_magnetic_hop_by_hop,2.0,n3,1,2,2,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-016,targeted,0.2,100,488,20,12,sol_link_magnetic_hop_by_hop,4.0,n3,5,6,6,1,False,False,2,False,0.3333333333333333,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-016,targeted,0.2,100,488,20,12,sol_link_magnetic_hop_by_hop,8.0,n3,2,3,3,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-016,behavioral,0.2,100,488,0,12,sol_link_magnetic_hop_by_hop,0.0,n3,12,13,12,0,True,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-016,behavioral,0.2,100,488,0,12,sol_link_magnetic_hop_by_hop,1.0,n3,9,10,10,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-016,behavioral,0.2,100,488,0,12,sol_link_magnetic_hop_by_hop,2.0,n3,1,2,2,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-016,behavioral,0.2,100,488,0,12,sol_link_magnetic_hop_by_hop,4.0,n3,6,7,7,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-016,behavioral,0.2,100,488,0,12,sol_link_magnetic_hop_by_hop,8.0,n3,2,3,3,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-017,random,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,0.0,n62,1,2,2,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-017,random,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,1.0,n62,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-017,random,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,2.0,n62,4,5,5,1,False,False,1,False,0.2,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-017,random,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,4.0,n62,2,3,3,1,False,False,2,False,0.6666666666666666,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-017,random,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,8.0,n62,10,11,11,1,False,False,1,False,0.09090909090909091,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-017,targeted,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,0.0,n62,1,2,2,1,False,False,1,False,0.5,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-017,targeted,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,1.0,n62,0,1,1,1,False,False,1,False,1.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-017,targeted,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,2.0,n62,4,5,5,1,False,False,2,False,0.4,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-017,targeted,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,4.0,n62,2,3,3,1,False,False,1,False,0.3333333333333333,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-017,targeted,0.2,100,504,20,12,sol_link_magnetic_hop_by_hop,8.0,n62,10,11,11,1,False,False,4,False,0.36363636363636365,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-017,behavioral,0.2,100,504,0,12,sol_link_magnetic_hop_by_hop,0.0,n62,1,2,2,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-017,behavioral,0.2,100,504,0,12,sol_link_magnetic_hop_by_hop,1.0,n62,11,12,12,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-017,behavioral,0.2,100,504,0,12,sol_link_magnetic_hop_by_hop,2.0,n62,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-017,behavioral,0.2,100,504,0,12,sol_link_magnetic_hop_by_hop,4.0,n62,5,6,6,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-017,behavioral,0.2,100,504,0,12,sol_link_magnetic_hop_by_hop,8.0,n62,9,10,10,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-018,random,0.2,100,450,20,12,sol_link_magnetic_hop_by_hop,0.0,n27,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-018,random,0.2,100,450,20,12,sol_link_magnetic_hop_by_hop,1.0,n27,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-018,random,0.2,100,450,20,12,sol_link_magnetic_hop_by_hop,2.0,n27,1,2,2,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-018,random,0.2,100,450,20,12,sol_link_magnetic_hop_by_hop,4.0,n27,12,13,12,0,True,True,3,False,0.23076923076923078,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-018,random,0.2,100,450,20,12,sol_link_magnetic_hop_by_hop,8.0,n27,0,1,1,1,False,False,0,True,0.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-018,targeted,0.2,100,450,20,12,sol_link_magnetic_hop_by_hop,0.0,n27,0,1,1,1,False,False,1,False,1.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-018,targeted,0.2,100,450,20,12,sol_link_magnetic_hop_by_hop,1.0,n27,0,1,1,1,False,False,1,False,1.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-018,targeted,0.2,100,450,20,12,sol_link_magnetic_hop_by_hop,2.0,n27,1,2,2,1,False,False,2,False,1.0,False,False,False
1.3.0,sol-link-magnetic-logical-routing,pilot-018,targeted,0.2,100,450,20,12,sol_link_magnetic_hop_by_hop,4.0,n27,12,13,12,0,True,True,5,False,0.38461538461538464,False,False,False
